Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
10.502,-1.92,-1.76,-0.82,-3.43,-6.87,-1.21,-1.33,22.66,-1.12,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.502,-1.97,-1.76,-0.82,-3.43,-6.87,-1.28,-1.37,22.66,-1.12,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.502,-1.97,-1.76,-0.78,-3.43,-6.64,-1.28,-1.37,24.15,-1.12,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.502,-1.97,-1.83,-0.78,-3.52,-6.87,-1.33,-1.42,23.69,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,352.54 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.502,-1.97,-1.83,-0.73,-3.66,-6.87,-1.28,-1.42,22.89,-1.17,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.502,-1.92,-1.76,-0.73,-3.66,-6.87,-1.33,-1.42,23.92,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.502,-1.92,-1.83,-0.73,-3.52,-7.10,-1.37,-1.46,23.92,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.502,-1.92,-1.83,-0.78,-3.66,-7.10,-1.37,-1.46,21.40,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.502,-1.83,-1.83,-0.66,-3.52,-7.32,-1.42,-1.46,22.89,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.503,-1.83,-1.83,-0.73,-3.52,-7.32,-1.46,-1.46,24.83,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20.504,-1.76,-1.83,-0.73,-3.43,-7.67,-1.53,-1.46,23.12,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21.504,-1.67,-1.83,-0.78,-3.34,-8.13,-1.53,-1.42,23.92,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22.504,-1.63,-1.76,-0.78,-3.07,-6.87,-1.67,-1.46,22.43,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.504,-1.46,-1.76,-0.78,-3.07,-7.90,-1.67,-1.42,25.18,-1.17,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.505,-1.42,-1.76,-1.08,-3.07,-8.13,-1.67,-1.42,25.18,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.38 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25.505,-1.46,-1.76,-1.03,-3.07,-8.58,-1.67,-1.37,24.38,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.505,-1.46,-1.72,-1.03,-3.07,-8.81,-1.72,-1.37,23.12,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27.505,-1.42,-1.72,-1.03,-3.07,-9.16,-1.72,-1.33,24.38,-1.17,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.505,-1.42,-1.72,-1.03,-3.07,-9.16,-1.72,-1.28,23.69,-1.21,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.505,-0.78,-1.76,-0.87,-2.33,-7.67,-1.92,-1.53,24.61,-1.08,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30.505,-0.78,-1.76,-0.92,-2.43,-6.64,-1.97,-1.46,25.18,-1.12,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31.505,-0.92,-1.76,-0.98,-2.43,-7.32,-1.92,-1.37,24.15,-1.17,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.506,-1.12,-1.72,-1.03,-2.56,-7.90,-1.88,-1.28,24.15,-1.17,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.507,-1.21,-1.72,-1.03,-2.65,-8.58,-1.83,-1.28,23.35,-1.21,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
