Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
34.508,-1.33,-1.72,-1.08,-2.65,-8.81,-1.76,-1.21,25.18,-1.21,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.509,-1.37,-1.72,-1.12,-2.75,-9.16,-1.76,-1.17,24.61,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.509,-1.46,-1.72,-1.12,-2.84,-8.81,-1.67,-1.12,25.18,-1.21,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.510,-1.53,-1.67,-1.17,-2.84,-8.81,-1.63,-1.08,25.41,-1.28,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.38 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38.509,-1.58,-1.72,-1.17,-2.84,-8.58,-1.63,-1.08,25.41,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39.509,-1.63,-1.72,-1.17,-2.93,-8.81,-1.58,-1.08,26.44,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40.509,-1.63,-1.67,-1.12,-2.84,-8.13,-1.63,-1.03,26.66,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41.509,-1.72,-1.76,-1.12,-2.75,-6.64,-1.53,-1.17,25.18,-1.21,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42.509,-1.76,-1.72,-1.17,-2.93,-7.67,-1.53,-1.08,25.63,-1.28,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43.510,-1.88,-1.72,-1.12,-3.16,-7.10,-1.53,-1.08,25.63,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44.511,-2.08,-1.76,-1.17,-3.34,-7.67,-1.28,-1.12,26.09,-1.21,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45.512,-2.17,-1.76,-1.17,-3.34,-7.67,-1.28,-1.17,25.63,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.38 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.512,-2.22,-1.76,-1.17,-3.43,-7.10,-1.21,-1.21,25.63,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47.512,-2.43,-1.83,-1.12,-3.52,-7.10,-1.21,-1.21,24.83,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48.512,-2.47,-1.88,-1.12,-3.66,-6.64,-1.17,-1.28,25.86,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49.512,-2.47,-1.88,-1.08,-3.85,-6.07,-1.12,-1.28,27.12,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.81 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50.512,-2.52,-1.92,-1.03,-3.94,-6.07,-1.12,-1.33,25.86,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51.512,-2.52,-1.92,-0.98,-3.85,-5.61,-1.12,-1.37,25.86,-1.21,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52.513,-2.52,-1.97,-0.98,-4.03,-6.07,-1.12,-1.37,23.12,-1.21,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53.513,-2.56,-1.97,-0.98,-4.17,-6.07,-1.08,-1.37,25.41,-1.28,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.514,-2.68,-1.97,-0.92,-4.03,-5.84,-1.08,-1.42,24.83,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55.515,-2.63,-1.97,-0.92,-4.17,-5.84,-1.08,-1.42,24.15,-1.28,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56.515,-2.63,-1.97,-0.87,-4.17,-5.61,-1.08,-1.46,24.15,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.515,-2.63,-2.01,-0.82,-4.17,-5.61,-1.08,-1.53,23.12,-1.28,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,352.81 °C,352.81 °C,352.81 °C,353.08 °C,352.81 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.575,-2.63,-2.01,-0.82,-4.17,-5.61,-1.12,-1.53,24.38,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59.574,-2.52,-2.01,-0.82,-4.17,-5.61,-1.12,-1.53,23.92,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,353.08 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.574,-2.52,-1.97,-0.78,-4.17,-5.84,-1.17,-1.53,24.15,-1.28,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.08 °C,353.08 °C,353.08 °C,352.81 °C,352.81 °C,353.08 °C,353.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,